seqnames	start	end
1	28043757	28044328
1	28045512	28046334
1	28046334	28047086
1	28048716	28049259
1	28049259	28049986
1	28052047	28052641
1	28067534	28068223
1	28068634	28069252
1	28082703	28083236
1	28083236	28084009
1	28085226	28085728
1	28095259	28095837
1	28115345	28116055
1	28122824	28123419
1	28147521	28148498
1	28150733	28151431
1	28151431	28152033
1	28157164	28157677
1	28162635	28163252
1	28169977	28170480
1	28170480	28171253
1	2817822	2818339
1	28183783	28184436
1	28184968	28185562
1	28208886	28209471
1	28211772	28212452
1	28212745	28213321
1	28213508	28214042
1	28218316	28219036
1	28220103	28220756
1	28233019	28233567
1	28240936	28241549
1	28243436	28243990
1	2825275	2825779
1	28258253	28259066
1	28259521	28260235
1	2826739	2827493
1	28274020	28274650
1	28281106	28281607
1	28283643	28284231
1	28284311	28285040
1	28293945	28294665
1	28296735	28297358
1	28303210	28303796
1	28303796	28304409
1	28309802	28310496
1	28312423	28313193
1	28318315	28318818
1	28318818	28319379
1	28326661	28327240
1	28334954	28335480
1	28358227	28358938
1	28362777	28363502
1	28364762	28365373
1	28367479	28368246
1	28373006	28373607
1	28373893	28374532
1	28375674	28376271
1	28376854	28377433
1	28379177	28379691
1	28393208	28394100
1	28396634	28397187
1	28402820	28403368
1	2842379	2842910
1	28425470	28426174
1	28426174	28426728
1	28432014	28432746
1	28439423	28440186
1	28443241	28444044
1	28444873	28445446
1	28446041	28446697
1	28448521	28449035
1	2846297	2847108
1	28467315	28468086
1	28489008	28489516
1	28527709	28528414
1	28545326	28546032
1	28549380	28549893
1	28549893	28550402
1	28553369	28554187
1	28560316	28561017
1	28583239	28583870
1	28586359	28586926
1	28587695	28588276
1	28588276	28589013
1	28589870	28590416
1	28595966	28596617
1	28598767	28599598
1	28600409	28601010
1	28601252	28601897
1	28634140	28635085
1	28639486	28640078
1	28647710	28648459
1	2865302	2866120
1	28654965	28655605
1	28663914	28664542
1	28664998	28665588
1	2866766	2867422
1	28667977	28668532
1	28669737	28670530
1	28677158	28677776
1	28683361	28684115
1	28698526	28699140
1	2870539	2871273
1	28713239	28713814
1	2872269	2872954
1	2872954	2873553
1	28732038	28732600
1	28733873	28734528
1	28739571	28740234
1	28745530	28746377
1	28749392	28749993
1	28750509	28751048
1	28752124	28752654
1	28754772	28755551
1	2877145	2877680
1	28772336	28772867
1	28774765	28775323
1	28783708	28784249
1	28784768	28785622
1	28785677	28786420
1	28800173	28800686
1	2882209	2882901
1	28824253	28824872
1	28837052	28837721
1	28842988	28843547
1	28859254	28859753
1	28865014	28865523
1	28868092	28868908
1	28869162	28869949
1	28871808	28872372
1	28875945	28876468
1	28888522	28889315
1	28898028	28898588
1	28901312	28901825
1	28901825	28902484
1	28904181	28904747
1	28924885	28926014
1	28931370	28932147
1	28932481	28932985
1	28939608	28940454
1	28954391	28955038
1	28961934	28962470
1	28963222	28963777
1	28983546	28984068
1	28988428	28989112
1	28991923	28992629
1	2899330	2899969
1	29006041	29006633
1	29007889	29008646
1	29012337	29013070
1	29034595	29035111
1	29035417	29036132
1	29037109	29037931
1	29037931	29038475
1	29049366	29049906
1	29049906	29050519
1	29077342	29077962
1	29085022	29085553
1	29098178	29099206
1	29101254	29101871
1	29101871	29102415
1	29102938	29103492
1	29120935	29121612
1	29129777	29130327
1	29132586	29133111
1	29164212	29164849
1	29172920	29173536
1	29177045	29177684
1	29177883	29178436
1	29185235	29186011
1	29188195	29188790
1	29191507	29192070
1	29197240	29197925
1	29197939	29198522
1	29198522	29199212
1	29199444	29200068
1	29216148	29216674
1	29216674	29217231
1	29219260	29219857
1	29224091	29224635
1	29228900	29229797
1	29231836	29232370
1	29232370	29233091
1	29234046	29234628
1	29235320	29235979
1	29239806	29240652
1	29240652	29241504
1	29243230	29244248
1	29247692	29248346
1	29249822	29250324
1	29264025	29264853
1	2926491	2927143
1	29268055	29268854
1	29297123	29297922
1	29324607	29325375
1	29328569	29329204
1	29329204	29329704
1	29336381	29337035
1	29337410	29338250
1	29338250	29338777
1	29339831	29340407
1	29340407	29340925
1	29346862	29347417
1	29347417	29348073
1	29354016	29354551
1	29358421	29358967
1	29366497	29366998
1	29386228	29386731
1	29396026	29396614
1	29399012	29399781
1	29411683	29412248
1	29413522	29414077
1	29427606	29428306
1	29429004	29429673
1	29435936	29436652
1	29437064	29437641
1	29446728	29447242
1	29449519	29450058
1	29459836	29460417
1	29463171	29463791
1	29465020	29465558
1	29465558	29466245
1	29471088	29471785
1	29485958	29486610
1	29488415	29488981
1	2949054	2949693
1	29496516	29497095
1	29497679	29498204
1	29501401	29502015
1	29503058	29503648
1	29503947	29504814
1	29511041	29511667
1	29514207	29514894
1	29515903	29516532
1	29519791	29520412
1	29531102	29531605
1	29537259	29537912
1	2955424	2956036
1	29563238	29563934
1	29566672	29567221
1	29572847	29573530
1	29596068	29596907
1	29598679	29599468
1	29601568	29602298
1	29616830	29617379
1	2962930	2963678
1	29633448	29633956
1	29641052	29641773
1	29645208	29645816
1	29652221	29652822
1	29701259	29701800
1	29701800	29702534
1	2972156	2972747
1	29730174	29730826
1	29743134	29743717
1	29744320	29744876
1	29758168	29758698
1	29760709	29761599
1	29761599	29762192
1	297736	298281
1	29777989	29778559
1	29783939	29784516
1	29785084	29785653
1	29803738	29804379
1	29814396	29814967
1	2982913	2983473
1	29833455	29833979
1	2983473	2984263
1	29841405	29841909
1	29856919	29857521
1	2988127	2988684
1	29881429	29882145
1	29906009	29907152
1	2991058	2991659
1	29914670	29915206
1	29938007	29938852
1	29944951	29945759
1	29949026	29949638
1	29965521	29966082
1	29966082	29966616
1	29984165	29984952
1	30019285	30019857
1	30027222	30027878
1	30033688	30034408
1	30035575	30036277
1	30054243	30055045
1	30063095	30063775
1	300691	301278
1	30081805	30082474
1	30100052	30100634
1	30104278	30104985
1	30134736	30135408
1	30136900	30137615
1	30142483	30143087
1	30155952	30156981
1	3018079	3018648
1	3018648	3019286
1	30186798	30187440
1	30189869	30190569
1	3019286	3019787
1	30202937	30203601
1	30204289	30205083
1	30210872	30211383
1	30219847	30220614
1	30224388	30224889
1	30224889	30225446
1	30237321	30238092
1	30238346	30238846
1	3024199	3024894
1	30245249	30245984
1	30250250	30250902
1	30255377	30255988
1	30266994	30267732
1	30269553	30270192
1	30292673	30293233
1	30295534	30296118
1	30303964	30304648
1	3030670	3031222
1	30310766	30311315
1	30338484	30339188
1	30341692	30342301
1	30346848	30347591
1	30354692	30355265
1	30362891	30363631
1	30376162	30376750
1	30382514	30383184
1	30383184	30383722
1	30387566	30388356
1	30390829	30391365
1	30400332	30401035
1	30409535	30410243
1	30414957	30415874
1	30419248	30419987
1	30426184	30427102
1	3057021	3057634
1	3072266	3073095
1	3075299	3075899
1	3076476	3077160
1	3085718	3086252
1	3093025	3093575
1	3100024	3100625
1	3102971	3103513
1	3131344	3131847
1	3183817	3185063
1	3186606	3187370
1	3195273	3195899
1	3241905	3242628
1	3242628	3243196
1	3247516	3248251
1	3255548	3256361
1	3264865	3265476
1	3269147	3269702
1	3272425	3272962
1	3287305	3287865
1	3295877	3296635
1	3307251	3307763
1	3322064	3322696
1	3324318	3324907
1	3341709	3342558
1	3345998	3346612
1	3348231	3348784
1	3352871	3353374
1	3359372	3359953
1	3361810	3362422
1	337683	338282
1	3392488	3393145
1	3398620	3399128
1	3406555	3407161
1	3412934	3413589
1	342050	342644
1	3422369	3423324
1	3423599	3424170
1	3430708	3431313
1	3431572	3432120
1	3440634	3441355
1	3441355	3442007
1	3444469	3445021
1	3447830	3448805
1	344871	345428
1	3481870	3482437
1	3495453	3496203
1	3514304	3515015
1	3518228	3518830
1	3523294	3524066
1	3526032	3526680
1	3526680	3527210
1	3529902	3530589
1	3544592	3545131
1	3548981	3549493
1	3552555	3553222
1	3557787	3558414
1	356629	357147
1	3570473	3571078
1	3572057	3572624
1	3590447	3591194
1	3615757	3616484
1	3627052	3628025
1	3637160	3637745
1	3637745	3638300
1	3638300	3638857
1	3638857	3639576
1	364093	365070
1	3658434	3658962
1	367360	367932
1	369843	370368
1	3732475	3733165
1	3739943	3740730
1	3748574	3749241
1	3758462	3759341
1	37616	38390
1	3764482	3765310
1	3765671	3766202
1	3770051	3770883
1	3776434	3776966
1	3780156	3780967
1	3803952	3804700
1	3805089	3805599
1	3837359	3838286
1	386736	387364
1	3877584	3878229
1	3881152	3881770
1	3887777	3888435
1	3896637	3897243
1	3900743	3901252
1	3909298	3910133
1	3918098	3918830
1	3920235	3920836
1	3924808	3925308
1	3927347	3927978
1	3937158	3938012
1	3938141	3938690
1	3945302	3945848
1	3947002	3947557
1	3947557	3948357
1	3962484	3963076
1	3994964	3995717
1	3998355	3998867
1	4010353	4010887
1	4020693	4021366
1	4066662	4067215
1	4080146	4081044
1	4081044	4081682
1	4085344	4086056
1	4086056	4086765
1	4088503	4089117
1	4089386	4090020
1	4096436	4097016
1	4097016	4097547
1	4104705	4105264
1	4112800	4113499
1	4114245	4114929
1	4117165	4117716
1	4132093	4132833
1	4135869	4136399
1	4139848	4140430
1	4152084	4152597
1	4188157	4188823
1	4191250	4191891
1	4210156	4210788
1	4217653	4218320
1	4219593	4220322
1	422407	423012
1	4230335	4230884
1	4232584	4233333
1	4242992	4243678
1	4243927	4244442
1	4245838	4246400
1	4246910	4247672
1	4250584	4251185
1	426220	427348
1	4262881	4263452
1	4264985	4265813
1	4265976	4266632
1	4266632	4267140
1	4271028	4271600
1	4274093	4274606
1	428206	428838
1	4282589	4283269
1	4289249	4289908
1	4290903	4291419
1	4291769	4292417
1	4292417	4293009
1	430764	431557
1	4311575	4312106
1	4317691	4318332
1	4322403	4323289
1	4329233	4329735
1	4337860	4338372
1	4346692	4347362
1	4347817	4348705
1	4365264	4365895
1	436813	437401
1	4370945	4371960
1	4373065	4373759
1	4384065	4384722
1	439669	440279
1	4418975	4419780
1	442645	443241
1	4426838	4427371
1	4432382	4432912
1	4439328	4439860
1	4440097	4440600
1	4455926	4456472
1	4457994	4458669
1	446794	447419
1	4477895	4478653
1	4480644	4481264
1	44835	45386
1	4492535	4493158
1	4498350	4499334
1	4503560	4504162
1	4522846	4523546
1	4523788	4524347
1	4526012	4526543
1	4527160	4527660
1	4527660	4528208
1	4528208	4528734
1	4531129	4531724
1	4540556	4541350
1	4543560	4544100
1	4555244	4555956
1	4559239	4559911
1	4559911	4560459
1	4587291	4587908
1	4590790	4591446
1	4604245	4604868
1	4607666	4608378
1	4610541	4611148
1	4611148	4611745
1	4615388	4616149
1	4621558	4622160
1	4644021	4644593
1	4646916	4647420
1	465223	465836
1	4656629	4657431
1	4663180	4664000
1	4676362	4677065
1	4679389	4680072
1	4686350	4686933
1	469114	469722
1	4696108	4696793
1	4708353	4709132
1	4709151	4709963
1	4713336	4713948
1	473370	473970
1	4746924	4747435
1	4748432	4749064
1	4759845	4760832
1	4766318	4767124
1	476725	477548
1	4772584	4773102
1	4782006	4782975
1	479533	480170
1	4802170	4802867
1	4809441	4810103
1	4817900	4818630
1	4827052	4827826
1	4832581	4833169
1	4837547	4838092
1	484361	484987
1	4846253	4846811
1	485500	486002
1	4860830	4861465
1	4864498	4865117
1	4879017	4880044
1	488190	488713
1	4889511	4890270
1	4892069	4892775
1	4896001	4896564
1	4900900	4901432
1	490563	491273
1	4906738	4907281
1	4913723	4914265
1	4914583	4915219
1	4921215	4922188
1	4928353	4929122
1	492914	493659
1	4941255	4941815
1	4945594	4946483
1	4952752	4953325
1	49531	50244
1	4969972	4970737
1	4973690	4974210
1	4977009	4977625
1	4978360	4978949
1	4983246	4983752
1	4987314	4988069
1	498741	499474
1	4988069	4988572
1	4988692	4989298
1	4998219	4998939
1	5003455	5004107
1	5016826	5017547
1	5017759	5018454
1	5022273	5022834
1	5027393	5028029
1	5041938	5042902
1	5043969	5044645
1	5055070	5055988
1	5057642	5058313
1	5065287	5065862
1	5066077	5066598
1	5071502	5072002
1	5072231	5072776
1	5078133	5078990
1	5088646	5089150
1	5089768	5090318
1	5097940	5098610
1	510693	511680
1	5115367	5116121
1	5124073	5124671
1	5126164	5126807
1	5130202	5130772
1	5131075	5131758
1	5134121	5134674
1	5135806	5136427
1	5137826	5138521
1	5147777	5148329
1	5151159	5151671
1	5158657	5159234
1	5160136	5160684
1	5176117	5176638
1	5177129	5177874
1	517883	518435
1	5181319	5181994
1	5194331	5194942
1	5195528	5196202
1	5198619	5199288
1	521702	522292
1	523235	523974
1	5236607	5237246
1	5264892	5265694
1	5279522	5280345
1	5281539	5282189
1	5282384	5283020
1	5286246	5287108
1	5289812	5290590
1	5291392	5291950
1	5298517	5299131
1	5303801	5304725
1	5325067	5325574
1	5339342	5339864
1	5366497	5367073
1	5369831	5370340
1	5378495	5379063
1	5389024	5389549
1	5397443	5398008
1	5403831	5404465
1	5421174	5421866
1	5443624	5444136
1	5450965	5451496
1	5452246	5452794
1	5464892	5465430
1	5468946	5469524
1	5478226	5478737
1	5480583	5481112
1	5488783	5489312
1	5497683	5498288
1	5507878	5508485
1	55237	55914
1	5539170	5539685
1	5547946	5548502
1	5562554	5563234
1	5573777	5574340
1	5577610	5578356
1	559486	560070
1	562709	563288
1	5628718	5629301
1	56324	56924
1	5637918	5638687
1	5641399	5642115
1	5645665	5646224
1	5646531	5647115
1	5651972	5652551
1	5667993	5668591
1	5684975	5685886
1	5696872	5697783
1	571028	571577
1	574832	575418
1	580338	580920
1	5828540	5829089
1	5835785	5836415
1	5836415	5836969
1	583800	584369
1	5844046	5844716
1	5858169	5858987
1	5859498	5860308
1	5862306	5863131
1	5864446	5864988
1	5871148	5871873
1	5873051	5873792
1	5876867	5877576
1	5890443	5891287
1	590891	591557
1	5916428	5917077
1	5921776	5922314
1	5926163	5926845
1	5932349	5932964
1	5938704	5939603
1	5940964	5941512
1	5944619	5945181
1	5945181	5946034
1	5946034	5946834
1	5954894	5955497
1	5957698	5958815
1	5963521	5964375
1	5967672	5968476
1	5970139	5970682
1	5975921	5976648
1	5976648	5977504
1	5981462	5982173
1	598551	599174
1	5996851	5997379
1	5998310	5999178
1	602122	602632
1	6063149	6064012
1	6098210	6098740
1	6101881	6102493
1	6138821	6139635
1	616421	617113
1	6179869	6180408
1	6197278	6197987
1	6198107	6198740
1	6218980	6219817
1	6231335	6232019
1	6295567	6296128
1	6296877	6297408
1	6298000	6298784
1	6298784	6299558
1	6307878	6308479
1	6326632	6327458
1	6329966	6330497
1	6330909	6331435
1	633105	633606
1	6333940	6334998
1	6335678	6336216
1	634574	635433
1	6360097	6360648
1	6388092	6388684
1	6395281	6395942
1	6405058	6405655
1	642108	642633
1	6426396	6427275
1	6443175	6444082
1	6444082	6444678
1	6453323	6453966
1	6453966	6454538
1	6456285	6456801
1	6456801	6457443
1	6462119	6463006
1	6463311	6463937
1	6466298	6466889
1	6487874	6488436
1	6494587	6495480
1	6496871	6497421
1	6506189	6506969
1	6507836	6508626
1	6512248	6513028
1	652489	653122
1	6528125	6528840
1	6538043	6538620
1	6545946	6546459
1	655054	655637
1	6556609	6557254
1	6560694	6561223
1	6567525	6568078
1	6579649	6580284
1	6583706	6584367
1	6594571	6595491
1	6601580	6602201
1	6620622	6621252
1	6621574	6622174
1	662251	662949
1	6643244	6643922
1	6655212	6655791
1	6655960	6656654
1	6669532	6670102
1	6670102	6670674
1	6670674	6671238
1	6673296	6673843
1	6677352	6678066
1	6683372	6683973
1	6686963	6687664
1	670023	670578
1	6711559	6712177
1	6727779	6728489
1	6734966	6735551
1	6737155	6738156
1	6740049	6740804
1	6777178	6777865
1	6782546	6783133
1	6788295	6788995
1	6799541	6800340
1	6802282	6803031
1	6803031	6803607
1	68104	68978
1	6812687	6813387
1	6825737	6826340
1	6844713	6845324
1	6853547	6854132
1	6871482	6872035
1	687269	688021
1	6874340	6874988
1	6885966	6886855
1	6894372	6895203
1	6899428	6899929
1	6899929	6900443
1	6926557	6927104
1	6927407	6927945
1	6947439	6948127
1	6959085	6959872
1	6960274	6960898
1	6970886	6971501
1	6994919	6995556
1	700961	701615
1	7020433	7020947
1	7022981	7023664
1	7031427	7031974
1	7037990	7038847
1	7040513	7041100
1	7041128	7041814
1	7065862	7066717
1	7084046	7084672
1	7086351	7086974
1	7089762	7090454
1	7149646	7150332
1	7150332	7151117
1	7154180	7154703
1	7160602	7161371
1	7176169	7177213
1	7181769	7182301
1	7216722	7217229
1	7239610	7240321
1	7248463	7248977
1	7250430	7251159
1	7251419	7252036
1	7257316	7257863
1	7265075	7265729
1	7267765	7268292
1	7272148	7272885
1	727304	727885
1	7283989	7284625
1	7311965	7312959
1	7319883	7320456
1	7324036	7324740
1	7329206	7329832
1	7336675	7337187
1	7339293	7339953
1	7340249	7341122
1	7344506	7345073
1	7348250	7348787
1	7365003	7365863
1	7370373	7370942
1	7377904	7378742
1	7391461	7392185
1	7393580	7394407
1	7401073	7401662
1	7405712	7406276
1	7428951	7429459
1	7442940	7443473
1	7443473	7444055
1	7444435	7444964
1	7452342	7452915
1	7456018	7456527
1	7471037	7471546
1	7479687	7480301
1	7488465	7489216
1	7500140	7500691
1	7507977	7508536
1	7514661	7515337
1	7515337	7516166
1	7518324	7518982
1	7547848	7548509
1	7550585	7551160
1	7565700	7566323
1	7570057	7570747
1	7570749	7571375
1	7609115	7609831
1	7629816	7630355
1	7636963	7637668
1	7639953	7640499
1	7660691	7661397
1	7663087	7663721
1	7663721	7664619
1	7664619	7665538
1	767603	768358
1	7695271	7696045
1	7696045	7696583
1	7697406	7698027
1	7703059	7703677
1	7706053	7706566
1	771012	771763
1	7723915	7724459
1	7733036	7733703
1	7734235	7734869
1	77466	78011
1	7757304	7757836
1	7760455	7761353
1	7767520	7768255
1	7781309	7781925
1	7786276	7786779
1	7788456	7789019
1	779990	780657
1	7803252	7803905
1	7824033	7824540
1	7830052	7831032
1	7834470	7835099
1	7851083	7851813
1	785252	786108
1	7857373	7857926
1	7857926	7858606
1	786108	786795
1	7872562	7873195
1	7873341	7874002
1	7883838	7884482
1	7885901	7886685
1	788844	789460
1	7889673	7890291
1	7907332	7907848
1	7910407	7910958
1	7931682	7932295
1	7932295	7932879
1	7947809	7948449
1	7948449	7949153
1	7954341	7954897
1	7954897	7955600
1	7962202	7962956
1	7975121	7975633
1	7978593	7979252
1	7979830	7980436
1	7984520	7985062
1	7989949	7990574
1	7993460	7994370
1	8008416	8009192
1	8011872	8012409
1	8015946	8016511
1	8026235	8026806
1	8033780	8034546
1	8059055	8059805
1	8060591	8061164
1	8075498	8076260
